cuisine,star_rating,restaurant_id,longitude,num_reviews,restaurant_name,latitude,is_closed,zip_code
"Desserts, Bakeries, Custom Cakes",3.5,bC_zfsWM5adXVsx4TAtuZQ,-71.0850985,201,Lady M Cake Boutique,42.3486911,0,02115
"Breakfast & Brunch, American (New), Beer Bar",4.0,u21_m6mewRV6pTMn9DCosA,-71.0470911,476,City Tap House,42.3499185,0,02210
"Delis, Irish, Brazilian",4.5,jOE4d9iUEo3qZ3mlOLUXvQ,-71.16011,36,Oliveira's Deli Market,42.35288,0,02135
Latin American,3.5,pNI0V_2UAIzJGU2J7dB55w,-71.0389821998,52,Restaurante Montecristo,42.3755441174,0,02128
"Sports Bars, American (Traditional)",4.5,uexdYC40dpPjGG9LGjeQ5w,-71.1014480591,78,Parlor Sports,42.3745613098,0,02143
"Caterers, Irish Pub, Bartenders",4.5,SeuUoyI6jTWj_EmhyiXkyg,-71.0393753052,6,The Paddy Wagon Pub,42.3355293274,0,02127
Beaches,4.5,svU1HZf530mYGeYxbaUiUg,-71.023337,132,Castle Island Beach,42.335775,0,02127
Parks,5.0,b4cpTIbfWhIFTY1WZm8ZMg,-71.0929359,1,Alvah Kittredge Park,42.3280304,0,02119
Parks,4.5,E-mfStjY06wirRKxuJJIlA,-71.133197,14,Brookline Reservoir,42.328451,0,02445
"Bakeries, Donuts",3.5,VTGCGDJZ_p2jJvH5xIvB6A,-71.0694191026,511,Blackbird Doughnuts,42.3455051632,0,02116
"Coffee & Tea, Specialty Food, Bakeries",3.5,PdOnsUVou7tIgQTML4JdFQ,-71.0329227777,11,Flour Bakery + Café,42.3446600722,0,02210
Bubble Tea,5.0,hGg9AuivTNVOQkYghlSKNg,-71.1502993872,1,Tea Diner,42.2874801638,0,02132
"Coffee & Tea, Juice Bars & Smoothies, Sandwiches",4.0,AY8IGKMt6wnGH02Ek3Z0Rg,-71.15413,248,Fuel America,42.34157,0,02135
"American (New), American (Traditional)",4.0,P9OtRuVHp_PEfVbK9BzGLw,-71.1572,18,Mt Auburn Grill,42.3715,0,02472
Chinese,3.0,1GMBD09cMwCBIo2TZ8IAEw,-71.0660820454,17,Canton House,42.315666005,0,02125
Chinese,3.0,UVD9wgiVg08x4JI_NCXZvQ,-71.066596,79,The New Ho Toy,42.317946,0,02125
American (New),3.5,6Ax2uEsGQCE-2Oxqoe8BWQ,-71.0831194476,420,EVOO Restaurant,42.363402202,0,02142
"Pizza, Italian",3.0,pEE-yykspPb3H-8rj8jv2w,-71.0561760794,34,Regina Pizzeria,42.3510954711,0,02111
"American (Traditional), Dive Bars",3.5,7bq2nCYCPuvI5o2GCFRAeg,-71.0854024073,694,Bukowski Tavern,42.3472683202,0,02115
"Burgers, Breakfast & Brunch, Sandwiches",4.0,4XM_h6Gs2EdGGqMg6SXKAg,-71.017415,12,Stephanie’s,42.361134,0,02128
"Sushi Bars, Asian Fusion, Tapas/Small Plates",3.5,xcxhmT69loDykjGyFGiRaw,-71.0453332,121,Lola 42,42.3545792,0,02210
Pizza,3.5,dHgPQByvgWl6-OSEXfBtTA,-71.1367299523,67,A & N Pizza,42.2941383269,0,02132
"Polish, Food Trucks",5.0,I5cgJ-NSrM2hkKJ_Pp222w,-71.1567344,1,Polish Prince Pierogi,42.5682996,0,01887
"American (Traditional), Modern European, Steakhouses",3.5,yHLNNseBMmHiWI1EtjZFaw,-71.056026,186,North 26 Restaurant and Bar,42.360844,0,02109
"Chicken Wings, Pizza, Fast Food",2.5,vVMsPVBNhnvwvVSp0Ol9kg,-71.1102024,11,Little Caesars,42.2853546,0,02131
"Halal, Mediterranean, Food Trucks",4.0,rtFSQxTuHIPS7VDVrbjGsw,-71.058131,150,Chicken and Rice Guys,42.357457,0,02108
Mexican,4.0,3tIk3uWqOgzfr4OezSeJ6g,-71.05453,133,Villa Mexico Cafe,42.35812,0,02109
"Coffee & Tea, Breakfast & Brunch, Sandwiches",4.0,38lQVHOHNwbQUR_gbJiYvg,-71.13387,62,Green T Coffee Shop,42.28897,0,02131
"Dog Walkers, Hiking, Pet Sitting",5.0,lZ16N1Po_LGmoHLDBTBfxw,-71.23149,1,K9 Hiking,42.40609,0,02452
"Sandwiches, Fast Food",3.0,dMyA--f5F7PwRZMqi5rzeg,-71.104836,6,Subway,42.3495664459,0,02215
"Chinese, Asian Fusion, Gluten-Free",3.0,oI2gEfrxxSdn55mK1pt2iw,-71.067134,443,P.F. Chang's,42.351992,0,02116
"Pizza, Salad, Sandwiches",4.0,8oqSM2e_6a5ZSIgqOUi7qA,-71.15849,164,Stella's Pizza,42.37063,0,02472
Local Flavor,4.5,GbBI4x1peO2dDb0NG6QuFQ,-71.0578079224,144,City of Boston,42.3589553833,0,02201
"Taiwanese, Chinese",3.0,MgAG54IJeQvT3BQoSNwWBw,-71.0873337,442,Dumpling Palace,42.3457184,0,02115
"Gas Stations, Convenience Stores, Coffee & Tea",4.0,MYbt0w5I9LulGqexk-LQ5g,-71.030398272,4,Speedway,42.2778212848,0,02171
"Coffee & Tea, Sandwiches, Bagels",4.0,9aVdsbAdqNtjQlx1t7voxQ,-71.0550363743,571,Thinking Cup,42.363375421,0,02113
"American (New), Whiskey Bars, Cocktail Bars",3.5,TIdF3xCwr--XdC1QEUxaJA,-71.060131,157,Last Hurrah,42.357709,0,02108
"Brazilian, Steakhouses",4.0,3G3GvCsArfZrhoRrIYxDkw,-71.0771621997,819,Fogo de Chão,42.3488075643,0,02116
"Sandwiches, Grocery, Cafes",3.0,w2dL3CLxZYxYQGJnVz-B5g,-71.1140041,325,City Feed and Supply,42.3123521,0,02130
"Falafel, Middle Eastern",4.5,MRpeGySmH2jTVhyZLaKe1A,-71.10767,167,Sams Falafel & Shawarma,42.39025,0,02143
"Tacos, Food Trucks",4.5,ovthxd_lV4rGyHKQBVePUA,-71.0874,35,Naco Taco on Newbury,42.34808,0,02115
"Latin American, Mexican",4.5,mDFqfHElxzWLkYfxgZsEhw,-71.0284805,7,Sabor Salvadoreño,42.3962288,0,02150
"Hot Dogs, Burgers, Ice Cream & Frozen Yogurt",3.0,PtjiKtL7NSLLkeB85DRpaA,-71.0466320604,194,Shake Shack,42.3520660935,0,02210
Restaurants,2.5,p_EsbSDDIE9hkFMpSVTVzg,-71.0921249,3,Norvia's Place,42.3217278,0,02119
Italian,4.0,lLPXuKq9jRU06teLRtUjpA,-71.04032,117,D'Parma Restaurant,42.36935,0,02128
"Coffee & Tea, Breakfast & Brunch, Sandwiches",4.5,06feX4qEHFMcPZsiWtvYfw,-71.0746758945,801,Thinking Cup,42.351734691,0,02116
"Indian, Cocktail Bars",4.0,Jm5ewLJxToqSVTyhpMrXmg,-71.11984,209,Nirvana The Taste of India,42.38243,0,02138
"Donuts, Coffee & Tea",2.0,SZvDNNn9ame9r5zkEzSl1g,-71.121246,6,Dunkin',42.374284,0,02138
Dog Parks,3.5,dfvpFablMwrw2fgp_wsCUw,-71.19362,8,Dedham Dog Park,42.25824,0,02026
Bakeries,4.5,JkHwQPZeKxFf2CkrAufdbQ,-71.05495,116,Bricco Panetteria,42.36292,0,02113
"Venues & Event Spaces, Chicken Shop, Cocktail Bars",3.5,ZPCrCl8K5slskpZ7Zz2uqg,-71.0786666,49,Lily P's,42.365049,0,02142
"Coffee & Tea, Food Trucks",5.0,Xi0h-W3t3HO8a5oLVvTC5A,-71.0611114502,35,The Coffee Trike,42.3527526855,0,02111
"Pizza, Middle Eastern, Hawaiian",5.0,LJVLyiJ3Q1skXkvRiF57yg,-71.14043,1,Universal Pizza & Shawarma,42.34885,0,02135
"Chinese, Noodles",4.0,tDPO_D0tjoWUOzqgRUcDkA,-71.0595619,389,Gene's Chinese Flatbread Cafe,42.3534194,0,02111
"Italian, Salad, Soup",2.0,WiKvK8vtlSvu2EowbE-BOg,-71.06313,289,Olive Garden Italian Restaurant,42.326154,0,02125
"Coffee & Tea, Community Service/Non-Profit",4.5,-wELL9Bj5JGwKUmsHKoegA,-71.055123867,71,The Well Coffee House,42.3516830317,0,02011
"Coffee & Tea, Sandwiches, Breakfast & Brunch",4.5,bkC13GI6BXUA0XLohUyuDw,-71.1156512797,293,Café Rustica,42.3857393861,0,02143
Seafood,2.5,6Lwg0yXiNamwOFFC_32OZA,-71.0172162205,18,Sullivan's,42.3629163044,0,02128
"Pizza, Sandwiches, Chicken Wings",4.0,7Zo1tZ4VBr_YohpqFsbvqg,-71.0942864778,1,Noble Roman's,42.337250825,0,02115
"Thai, Seafood",3.5,PygaMm6O5n1UDHrbnm7uBg,-71.08033,194,House of Siam,42.34141,0,02118
"Bars, American (Traditional)",3.5,-tH8utmC-EMhvcZ5xD9TCA,-71.1200332642,696,Christopher's,42.3890113831,0,02140
Bakeries,4.5,m6Xgrqa5i2JSlKqfzkwy2A,-71.1023951322,15,Au Beurre Chaud Bakery,42.2636646777,0,02126
Ramen,4.0,W1kaR_hXKbvaK1bDRhMcZA,-71.1234952,823,Ganko Ittetsu Ramen,42.343347,0,02446
"Creperies, Coffee & Tea, Breakfast & Brunch",5.0,u5l-xHRlgFkhCm37sUJ5eQ,-71.099219,24,Phinista,42.343036,0,02215
"French, American (New), Cocktail Bars",4.0,5TsjdwNt10gxGChQtGGpdg,-71.0673901927,2053,Gaslight,42.3409677895,0,02118
"Chicken Wings, Fast Food, Sandwiches",2.5,8XOzp1K8yO-LAmE4b4Hxaw,-71.088026,178,Wings Over Boston,42.3409207,0,02115
"Pizza, Italian",3.5,rYMmTm1IA77B2Ow6wZCW6g,-70.9924217,91,Luigi's Pizzeria,42.3979469,0,02151
Parks,5.0,ehmCceFzawXEvWisqtNVEw,-71.0487821156,5,Mayor Thomas M. Menino Park,42.3780078457,0,02129
"Hot Pot, Do-It-Yourself Food, Fondue",4.0,hHVq3NS0ZW9G-ZcLurvUJQ,-71.0606166602,893,Shabu-Zen,42.3508174909,0,02111
Chinese,3.5,S-pe37YbUo7Sxx4lqgkpBQ,-71.0609588623,28,China Gourmet Restaurant,42.3507652283,0,02111
"Bars, American (Traditional)",4.0,D37JiBDWxz130VOHIjQhxA,-71.06229,97,Bogie's Place,42.35517,0,02111
"Cupcakes, Custom Cakes",5.0,tGDBuCTe1rvM1KzQ9PG5RQ,-71.08277,74,Cakes By Terri,42.368,0,02141
Coffee & Tea,2.0,KEm-oZfQ0Fe9qTie0hD__Q,-71.06288,19,Starbucks,42.32887,0,02125
"Dive Bars, Lounges",4.0,Ri4d7rCv_1Z2TLTHhH_rgA,-71.1343,196,Silhouette Lounge,42.353,0,02134
"Gas Stations, Convenience Stores, Coffee & Tea",3.0,7gZ3r6ykh8Si5MuouD2n9g,-71.151652,5,Speedway,42.287737,0,02132
"Steakhouses, Seafood",3.5,-8gJZM4xsFaFhHMjHugZcg,-71.045009,192,Mastro's Ocean Club,42.354557,0,02210
Street Vendors,4.0,-BxFhPH2Ea8IQymXdk4yHA,-71.0654497147,23,Lefty's Silver Cart,42.3425986896,0,02118
Sports Bars,4.0,mfVplR2yhNMfTVRkCLh90w,-71.05672,12,Sports Connection Bar & Grill,42.33047,0,02127
Dive Bars,3.5,NXH1Xrs7MwK7Pu2p8E4yag,-71.1214927294,242,Sligo Pub,42.3950870296,0,02144
Creperies,5.0,9xWip1zbnvHoMnSA55WP-Q,-71.1290694,1,Eats and Treats Creperie,42.3525018,0,02135
"Bakeries, Latin American, Sandwiches",3.0,mlT9HgryC-cnHIZtTE-EhQ,-71.0611436,2,Taty's Kitchen & Bakery,42.3154175,0,02125
"Italian, Bars, Tapas/Small Plates",4.0,6cE6ZKMM9QXEQIuxH_5R1w,-71.1018469166,248,Viale,42.3640620675,0,02139
Chinese,3.0,KjEBdlshzklyq__aJc2k8g,-71.1545923,32,Peony Pavilion,42.2484288,0,02026
"Pizza, Breakfast & Brunch, Cheesesteaks",4.0,V9JwfAKDxqzZaH8srJsu3g,-71.0838318,35,Joe's Famous Steak & Cheese,42.3288345,0,02119
Italian,3.5,boK3cyDPLmwNUV97doMCNA,-71.0531742,527,Strega,42.3650488,0,02113
"American (New), Salad, Breakfast & Brunch",3.5,x2C2q4DtrAWAIS6ZyJZjuA,-71.0403686531,362,Abby Park,42.2582666894,0,02186
"Sports Bars, American (Traditional), Burgers",4.5,ev0CyR6RXtt-2mjQciY3nw,-71.09884,17,The Bullpen,42.34613,0,02215
"American (New), American (Traditional), Gluten-Free",4.0,3Ij5-sg_-N7Gdbx9SOnq7A,-71.0616827,70,110 Grill,42.324904,0,02125
"Desserts, Ice Cream & Frozen Yogurt, Bakeries",3.0,jD1cL1AHZuqjyEGiwJITvQ,-71.1194568515,310,Milk Bar - Harvard Square,42.3735764804,0,02138
Pizza,3.0,rAYc0TjLRFyaKmKIZPcnrA,-71.073204,5,Four Corners Pizza Cafe,42.2993813,0,02124
"Pizza, Greek, Sandwiches",3.5,yqV1ri3AFC3rjsfF_rB9bA,-71.1550733,10,Oakdale Pizza & Coffee Shop,42.240723,0,02026
"American (Traditional), Pubs, Pizza",2.5,JzFweQSjdivBYiLA96UF5Q,-71.023418,117,Connolly's Pub,42.367407,0,02128
Museums,4.0,_m6nifAtiuzj_1XUcLwttw,-71.06523,18,Museum of African American History,42.35999,0,02108
Chinese,3.5,auRHyZerOVig6SOWFn_1bA,-71.0575027466,81,Lucky Cafe,42.31275177,0,02125
Sandwiches,4.0,CCG8oASUxEXjpXfThE6D4w,-71.0982041393,668,All Star Sandwich Bar,42.3735068939,0,02139
Chinese,3.5,a2fNkGhYu-o3NCX4k-uSBQ,-71.1097798,605,Dumpling House,42.3688024,0,02139
Landmarks & Historical Buildings,5.0,i5v-KYgJ3yiqeL26q707Lg,-71.0457824045,1,Dorchester Heights Monument,42.3328448666,0,02127
Landmarks & Historical Buildings,4.0,KFpOaIrJcXME8nu5w_tZCQ,-71.093254,4,Emerald Necklace Conservancy,42.340018,0,02115
Sandwiches,3.0,Wna-rwy-hO1Qc9GDQLJcqA,-71.0358746,1,Rick's Sandwich Shop,42.3393413,0,02127
"Asian Fusion, Tiki Bars, Vegetarian",3.5,c0d6MwDQGkt4sBLVFQCaMw,-71.0719006607,356,Banyan Bar + Refuge,42.3443506311,0,02116
Chinese,3.5,_GbGa9qpcr8U20FiOcLS4g,-71.061347276,39,Su Su Gourmet,42.3492345188,0,02111
Pubs,3.5,FRTe-NhnFL5A6ByDiQngPA,-71.0356049,44,Murphy's Law,42.337992,0,02127
"Cafes, Coffee & Tea",4.0,_nrTpNLt58nDwT4Ac41YUw,-71.0986761,135,Darwin's,42.3625894,0,02139
Pizza,4.0,a-_Ok0FzZRYPkaI8Kw0neA,-71.0779800415,10,Blue Hill House of Pizza,42.3193206787,0,02119
"Donuts, Bakeries",4.0,x4T3elqevlQGKAcn0-yGWA,-71.057115,124,Union Square Donuts,42.3619511,0,02108
Pizza,3.5,32Mlfj72fmx7EOqXbddmtQ,-71.16699882,23,Brighton Best Pizza,42.3503889819,0,02135
"Dance Clubs, Lounges",2.0,F6MfpZNj2aP-0PouHw5lvw,-71.0642,200,Bijou,42.35126,0,02116
"Seafood, Steakhouses, Lounges",4.0,VEmNgxY90VOc5HNprOiXlw,-71.0827018749,101,Eddie V's Prime Seafood,42.3460952519,0,02199
"Museums, Libraries, Landmarks & Historical Buildings",4.0,T6-j9hxGwwVD4z47eTBQDg,-71.0862946718,123,Mary Baker Eddy Library,42.3451229,0,02115
Parks,3.5,MUQHCyGl0HCh9qqWpQbbdQ,-71.1159821,4,Riverside Press Park,42.3614807,0,02139
Chinese,3.0,6-bQB8kt3uADHQFOiISRjg,-71.08547,76,Sunrise Chinese Food,42.336757,0,02120
"Moroccan, Mediterranean, Halal",4.5,NaTL9VvDPjLARr5fT9PaQw,-71.1005682326,74,Pita Cambridge,42.3740720822,0,02139
"Pizza, Chicken Wings, Salad",2.5,b5C3SePK2dRHNsxWqi3SZA,-71.067281,73,Alexandria Pizza & Grill,42.342277,0,02118
Coffee & Tea,3.0,QinrGnDLVq80EbuXUybpIQ,-71.069972,26,Starbucks,42.350708,0,02116
"Italian, Pizza, Wine Bars",4.5,wfS4vSXC2d8iMsL4_dDzUw,-71.15623,27,Ravello Italian Kitchen,42.37536,0,02472
"Fast Food, Burgers",1.5,vPsdqsl8gs3zTjZp2KjIlA,-71.1392540728,25,Burger King,42.2760366424,0,02131
Coffee & Tea,4.0,esHUpEAfS6hnidjLjSzJcw,-71.152066,16,Starbucks,42.30326,0,02467
Greek,4.5,QBD-JxU16NoxF_bSvMOBkQ,-71.0626316,44,Greek Village Gyros & Grill,42.3535168,0,02135
"Japanese, Comfort Food, Fast Food",3.0,odX1Ddn_KXEc37JMLnwOTg,-71.10274,97,Go! Go! Curry!,42.36502,0,02139
Korean,3.0,1G8WMF0cSEEeO-0x-gKvEA,-71.131148,11,BBQ Chicken Allston,42.351035,0,02134
"Coffee & Tea, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",4.0,zxbkDCJ85JHgC8CWcdMCZw,-71.0584413684,50,Sweet Sip,42.2994940594,0,02122
"Colombian, Venezuelan",3.5,aKvu62EcEWcHgGArrf-d8w,-71.0377960205,14,Tertulias,42.374584198,0,02128
Japanese,3.0,CSMMXDxprn1fC57YN1sBOg,-71.088647,276,Teriyaki House,42.346912,0,02215
"Korean, Bars, Sushi Bars",3.5,FYgNCaNNS8-75rYdq7YvhQ,-71.0607747,612,Crave Mad for Chicken,42.3502805,0,02111
"Middle Eastern, Vegan, Cooking Classes",5.0,xLg-nDGHOWxzjyW7MVO-Ig,-71.17862,36,Kareem's Restaurant,42.37149,0,02472
Pizza,2.5,PsRA4h14xOn3GnqB8I_VvA,-71.08754,16,Sun Pizza,42.29508,0,02121
"Asian Fusion, Thai, Ramen",4.5,avWsi0REM7WmxlDZ7JS30w,-71.16444,383,Twelve Hours,42.34996,0,02135
"Bagels, Coffee & Tea, Convenience Stores",3.5,NwEn_nmZCsHbwFlkMW0oag,-71.088527,4,On the Go,42.339471,0,02115
"Hookah Bars, Head Shops",3.5,hNTdtciYzuXhPxuW1kYfzQ,-71.134018,146,Sheesha Lounge,42.355182,0,02134
Bars,5.0,mVX6Q-eDhctEpDSkcyL8Yg,-71.0984602588,11,Tavern of Tales,42.3318957976,0,02120
Pizza,3.0,E7oY1u0upgsruYCx0cFZzA,-71.084854126,61,Stash's Pizza,42.3031616211,0,02121
"Chinese, Noodles, Soup",3.5,2v9YUyD5pLQKgf1vLaUB0w,-71.0890647307,87,Chef Chang's on Back Bay,42.3503386001,0,02115
Local Flavor,4.5,SNwJjWtqG-F-OkJKeSWNxg,-71.0907571937,31,The Harvard Bridge,42.3534738755,0,02139
Ice Cream & Frozen Yogurt,4.0,b3pIGHFgjtP2E4ZHB9a6nw,-71.0813555,91,I-CE-NY at Boston,42.3500557543,0,02216
"Pizza, Italian, Beer Bar",3.5,C8-SeZtLTvzZjxB5ObhRjw,-71.0580679534,278,Ducali Pizzeria & Bar,42.3670856894,0,02114
"Japanese, Korean, Poke",4.5,VUg08FbKUpGx7Fu-S1vDuQ,-71.132465,171,Kimchipapi Kitchen,42.3535219,0,02134
"Soul Food, Caribbean",5.0,hy2qy7490KUvN00FgDobUA,-71.066225,16,Family Affair Restaurant & Catering,42.316451,0,02125
American (New),4.5,zMpWhHh6Cp1BkFRM8cbPhA,-71.1056689,191,Tasting Counter,42.3817829,0,02143
Italian,3.5,BV_WDHq9SLi6enVuH3kgbQ,-71.05523,512,Monica's Trattoria,42.36522,0,02113
"Ice Cream & Frozen Yogurt, Bowling",4.0,J_c66_8Ly0EDVuzdF2pcJw,-71.12412,71,Ron's Gourmet Ice Cream,42.25683,0,02136
Chinese,2.0,TKSdggCSHEehNPn0wOY0Lw,-71.12737898,20,Dragon Chef East,42.2869903254,0,02131
"Fast Food, Burgers, Coffee & Tea",3.0,WMCNEchYHsGmPLUtyRiUOA,-71.1066115648,12,McDonald's,42.3385097086,0,02115
"Donuts, Coffee & Tea",3.5,gnrhUHPRTLvYtkMLQswijg,-71.1820440265,22,Dunkin',42.3660823745,0,02472
Chinese,4.0,g3OJi94JTYhIoEwqNfhI8g,-71.0625607976,189,Chinatown Cafe,42.3475157062,0,02111
"Irish, Pubs, American (Traditional)",3.5,1lJ-a4dK59pRLHcibgdKGg,-71.15754,123,Conley's Pub & Grille,42.37565,0,02472
"Seafood, Haitian",3.5,K4HmpgJqieyCvQf1Ar0q2Q,-71.1221,29,Las Vegas Seafood Restaurant,42.25579,0,02136
"Coffee & Tea, Italian, Bakeries",4.5,nASLfHYv1zC7zJYdKGJl8w,-71.06302,70,Zia Gianna,42.29106,0,02124
"Coffee & Tea, Donuts",2.5,lUutRoZOtqOgrBuCLdpD-A,-71.1667689998,21,Dunkin',42.2764590193,0,02132
"Mexican, Salad, Seafood",4.0,9nh19TrTD6OoiEiOuCoejA,-71.03919,95,Cactus Grill,42.37015,0,02128
"Sushi Bars, Japanese",4.0,YA2zC4F32g-BwRfQ0KUeaA,-71.09527,370,Fin's Sushi and Grill,42.34957,0,02215
"International Grocery, Beer, Wine & Spirits, Delis",4.0,cd1Y00bGE4DGKVvvQSVLzg,-71.13441,92,Bazaar On Cambridge,42.3545,0,02134
"Bagels, Sandwiches, Breakfast & Brunch",3.0,VMgHSvj0abac3sG5T9gwMw,-71.06823,70,Finagle A Bagel,42.36137,0,02114
"Coffee Roasteries, Breakfast & Brunch",4.0,-iVKx5CeFQlDy3PgfSpHpA,-71.1073134136,98,Broadsheet Coffee Roasters,42.377967852,0,02138
"Ice Cream & Frozen Yogurt, Caterers, Custom Cakes",3.5,6Hgj12NDy-1P8bdHKLTCkA,-71.1197322607,47,Ben & Jerry’s,42.372579,0,02138
Mexican,3.5,KFx_SwzV19WjJHK13iI_jQ,-71.120491,721,Felipe's Taqueria,42.3734512,0,02138
"Jazz & Blues, American (New)",3.5,jaHS-fPSEEDW273iFrWG9Q,-71.1182,85,Scullers Jazz Club,42.36007,0,02134
"Bakeries, Desserts",4.5,Ovk6ilYyNp6t2gKLBJVJvw,-71.0740259,9,Top Shelf Cookies,42.3130682,0,02121
"Diners, Mediterranean, Breakfast & Brunch",4.0,IfA6BPVQ8993eB8b1wPUdg,-71.1505606053,123,Cafe Landwer,42.3357528753,0,02135
"Bars, Sandwiches",2.5,09UTOsEwCbtOiN4r5t3UOw,-71.0250102395,128,Harpoon Tap Room,42.3639684412,0,02128
Thai,4.5,G8mYHODB3zYw4RsSVebACw,-71.05676,152,Kala Thai Cookery,42.36188,0,02109
"Asian Fusion, Sushi Bars, Cocktail Bars",3.5,ChzM9HTXqqe0VdXSbMGoqQ,-71.0733566284,690,Red Lantern,42.3485031128,0,02116
Mexican,4.0,V7AlM83rjdUwKy-loLS9Gw,-71.10886,1,Beantown Taqueria Cafe,42.36479,0,02139
Sports Bars,3.0,OS1Za1kPBk8z4s02ELPxZA,-71.0257,15,Boston Bruins Bar,42.36342,0,02128
Landmarks & Historical Buildings,4.5,hF3ch3T45o4Vh8vkFNL_LA,-71.063148,42,Leonard P. Zakim Bunker Hill Memorial Bridge,42.368736,0,02114
"Donuts, Coffee & Tea",2.5,rn_dfNBhy1PT7s2cAnEXhQ,-71.05803,10,Dunkin',42.3084,0,02125
"Seafood, Food Trucks",4.0,dVzEAnyh1697gGSz16y-7A,-71.0279693604,11,Cousins Maine Lobster - Boston,42.3725242615,0,02128
"Cocktail Bars, American (New), Breakfast & Brunch",3.0,jrmvJb674XPvrUJndopavQ,-71.05696,71,Six West,42.34319,0,02127
"Seafood, Chinese",3.5,DImi8qeCP-OUaLA8L2QR6A,-71.06019,337,New Jumbo Seafood Restaurant,42.35095,0,02111
Chinese,3.0,-uPcDd5ulyWh4iZm--LY-Q,-71.06041,542,Peach Farm,42.35114,0,02111
"American (New), Burgers",3.0,QcRxCxIFemOduCnAUH4j9A,-71.0257,26,B.Good Burgers - Take Out Only,42.36342,0,02128
"Sushi Bars, Japanese",4.0,qBDpPs3Wg7EmUI5XGeUEdA,-71.1193746429,1206,Fugakyu Japanese Cuisine,42.342954,0,02446
"Bars, Breakfast & Brunch, Burgers",3.5,7MN8kNyuKDZtoSoVdZDCpg,-71.0985866559,558,Miracle of Science Bar + Grill,42.3625772893,0,02139
Fast Food,3.5,cdpzFZ5EHjlOdL1_a0d3QA,-71.1090468545,2,Pretzel Time,42.375644848,0,02141
Pizza,1.0,nqpxX0XLfCc9UnK7wxuEtA,-71.090885438,4,Greek Pizza,42.2855947595,0,02124
"Sandwiches, Delis, Grocery",3.5,klR9T9J2f_3C3cjA3xhdNw,-71.106281,187,City Feed & Supply,42.317229,0,02130
"Salad, Vegetarian",4.0,6_NxWHy4flcwAlxMlK3ONQ,-71.0786254,531,sweetgreen,42.3499334,0,02116
"Mexican, Fast Food",2.5,Gi8LtXjz0bcIEKWjfsefmA,-71.0761336,76,Chipotle Mexican Grill,42.3506571,0,02116
"Coffee & Tea, Donuts",1.0,qVC6RcBLYDPnCtVHkXxgpw,-71.1140784,2,Dunkin',42.311922,0,02130
"Pizza, Chicken Wings, Desserts",4.0,xNK94JXmWIUqRwbWs-cnww,-71.11454,33,Italian Pizza and Subs,42.30397,0,02130
American (New),3.5,RA5FI-4bR3P13TGacQ_WKg,-71.065318,469,Abby Lane,42.350543,0,02116
"Japanese, Sushi Bars",3.0,Lm4sJIDmO3C59oNOFu1S5w,-71.152069,638,Yamato Restaurant,42.340507,0,02135
Pizza,2.0,9S_2t2Y-cf61_2huAZADuw,-71.0577545166,61,Papa John's Pizza,42.3087539673,0,02125
Chinese,3.5,joA7OEK0JqjRT3Qx7c9r-w,-71.06027,250,Wai Wai Restaurant,42.35168,0,02111
Salad,5.0,q1Z6J7vmFkl69UGnLzCqDQ,-71.1092029139,1,Loose Leafs,42.3507375747,0,02215
"American (Traditional), Bars, Venues & Event Spaces",3.5,Y1-cXsWZ1v2rRj5MMtFsqA,-71.0825408808,313,Commonwealth Restaurant and Market,42.3632553683,0,02142
"Thai, Noodles",4.5,l4oz6u7sAO-cH2k54JnEzA,-71.06034,11,Just Thai Kitchen,42.299093,0,02122
Bars,4.0,MNnwd70_DpD2R9RfXHGaCw,-71.0354562,42,L Street Tavern,42.3316149,0,02127
"Bars, American (New), Seafood",4.0,WlsDN2Gh3_04c-FnWjzw7g,-71.1123,360,Waypoint,42.36943,0,02138
Children's Museums,4.0,fb5mXak0EtyNGvLc92_hAw,-71.049992,263,Boston Children's Museum,42.3518751004,0,02210
Pizza,2.0,5sdOhpvXsoFM1ahMjbHl3w,-71.1787582,2,Vitos Pizza Plus,42.3678514,0,02472
"Pizza, Italian",2.5,2-1U65Dhi6385_P3HTOTUA,-71.149631,3,Pomodoros Italian Kitchen,42.2859215,0,02132
"Chinese, Soup",3.0,5UTGLJiuUJdWWXXxIKJX3A,-71.02792,43,Great Chef Chinese Food Day Square,42.37955,0,02128
"Cafes, Bakeries",4.5,BruAH-ErE2dGQbGZDqKxuw,-71.0868237734,17,Tatte Bakery & Cafe,42.346077571,0,02115
Museums,4.0,JmljaC-5tSjOqDDBKjWhZQ,-71.1293741316,3,Bay State Model Railroad Museum,42.2870535403,0,02131
"Food Trucks, Asian Fusion",3.5,boF5lsuImrqbuDkuFZzN3g,-71.0570058559,43,Bon Me - Boston Public Market,42.3620541448,0,02108
"American (New), Desserts, Breakfast & Brunch",3.5,2WXwWfhpfia7_UflDYnUyQ,-71.091750274,362,Catalyst Restaurant,42.3631270369,0,02139
"Steakhouses, Seafood, Wine Bars",4.0,_VEQpntwiMLUbNPLvxvwzA,-71.059337,827,Ruth's Chris Steak House,42.358125,0,02108
"Donuts, Coffee & Tea",2.5,Fw8eVo1GSQfX69QByupogg,-71.1270077836,13,Dunkin',42.2879482171,0,02131
American (New),4.0,WSrBt8DkKbAIZQnT92v8Ag,-71.1142453962,651,Ten Tables,42.314933659,0,02130
